Video_File,Creation_Time,Label,Start_Time,End_Time,Real_Start_Time,Real_End_Time
OutSense-036GX060233.MP4,2024-02-06 11:13:25,conversation,146.0,167.0,2024-02-06 11:15:48.885047643,2024-02-06 11:16:09.883325817
OutSense-036GX060233.MP4,2024-02-06 11:13:25,conversation,203.0,708.0,2024-02-06 11:16:45.880374116,2024-02-06 11:25:10.838968310
OutSense-036GX060233.MP4,2024-02-06 11:13:25,self_propulsion,168.0,202.0,2024-02-06 11:16:10.883243826,2024-02-06 11:16:44.880456108
OutSense-036GX060233.MP4,2024-02-06 11:13:25,self_propulsion_and_conversation,125.0,146.0,2024-02-06 11:15:27.886769469,2024-02-06 11:15:48.885047643
OutSense-036GX070233.MP4,2024-02-06 11:25:13,conversation,0.0,708.0,2024-02-06 11:25:10.838968310,2024-02-06 11:36:58.780918190
OutSense-036GX080233.MP4,2024-02-06 11:37:01,conversation,0.0,286.0,2024-02-06 11:36:58.780918190,2024-02-06 11:41:44.757468565
OutSense-036GX080233.MP4,2024-02-06 11:37:01,conversation,423.0,648.0,2024-02-06 11:44:01.746235703,2024-02-06 11:47:46.727787571
OutSense-036GX080233.MP4,2024-02-06 11:37:01,conversation,658.0,708.0,2024-02-06 11:47:56.726967654,2024-02-06 11:48:46.722868070
OutSense-036GX080233.MP4,2024-02-06 11:37:01,self_propulsion,287.0,291.0,2024-02-06 11:41:45.757386573,2024-02-06 11:41:49.757058606
OutSense-036GX080233.MP4,2024-02-06 11:37:01,self_propulsion,416.0,422.0,2024-02-06 11:43:54.746809646,2024-02-06 11:44:00.746317694
OutSense-036GX080233.MP4,2024-02-06 11:37:01,take_off_clothes,303.0,312.0,2024-02-06 11:42:01.756074706,2024-02-06 11:42:10.755336781
OutSense-036GX080233.MP4,2024-02-06 11:37:01,arm_sleeve,295.0,299.0,2024-02-06 11:41:53.756730640,2024-02-06 11:41:57.756402673
OutSense-036GX080233.MP4,2024-02-06 11:37:01,arm_sleeve,321.0,325.0,2024-02-06 11:42:19.754598856,2024-02-06 11:42:23.754270889
OutSense-036GX080233.MP4,2024-02-06 11:37:01,sitting_wheelchair,345.0,406.0,2024-02-06 11:42:43.752631055,2024-02-06 11:43:44.747629563
OutSense-036GX080233.MP4,2024-02-06 11:37:01,pressure_relief,649.0,651.0,2024-02-06 11:47:47.727705580,2024-02-06 11:47:49.727541596
OutSense-036GX090233.MP4,2024-02-06 11:48:51,conversation,0.0,47.0,2024-02-06 11:48:48.722704086,2024-02-06 11:49:35.718850476
OutSense-036GX090233.MP4,2024-02-06 11:48:51,conversation,54.0,70.0,2024-02-06 11:49:42.718276535,2024-02-06 11:49:58.716964667
OutSense-036GX090233.MP4,2024-02-06 11:48:51,conversation,187.0,426.0,2024-02-06 11:51:55.707371639,2024-02-06 11:55:54.687775624
OutSense-036GX090233.MP4,2024-02-06 11:48:51,conversation,530.0,569.0,2024-02-06 11:57:38.679248488,2024-02-06 11:58:17.676050811
OutSense-036GX090233.MP4,2024-02-06 11:48:51,self_propulsion,70.0,137.0,2024-02-06 11:49:58.716964667,2024-02-06 11:51:05.711471224
OutSense-036GX090233.MP4,2024-02-06 11:48:51,self_propulsion,148.0,159.0,2024-02-06 11:51:16.710569315,2024-02-06 11:51:27.709667407
OutSense-036GX090233.MP4,2024-02-06 11:48:51,self_propulsion,167.0,185.0,2024-02-06 11:51:35.709011473,2024-02-06 11:51:53.707535622
OutSense-036GX090233.MP4,2024-02-06 11:48:51,self_propulsion,427.0,450.0,2024-02-06 11:55:55.687693632,2024-02-06 11:56:18.685807823
OutSense-036GX090233.MP4,2024-02-06 11:48:51,self_propulsion,465.0,522.0,2024-02-06 11:56:33.684577948,2024-02-06 11:57:30.679904421
OutSense-036GX090233.MP4,2024-02-06 11:48:51,self_propulsion,646.0,683.0,2024-02-06 11:59:34.669737451,2024-02-06 12:00:11.666703758
OutSense-036GX090233.MP4,2024-02-06 11:48:51,sitting_wheelchair,569.0,644.0,2024-02-06 11:58:17.676050811,2024-02-06 11:59:32.669901434
OutSense-036GX090233.MP4,2024-02-06 11:48:51,sit_to_wheelchair,47.0,53.0,2024-02-06 11:49:35.718850476,2024-02-06 11:49:41.718358526
OutSense-036GX090233.MP4,2024-02-06 11:48:51,bending,684.0,690.0,2024-02-06 12:00:12.666621766,2024-02-06 12:00:18.666129816
OutSense-036GX090233.MP4,2024-02-06 11:48:51,bending,694.0,701.0,2024-02-06 12:00:22.665801849,2024-02-06 12:00:29.665227908
OutSense-036GX100233.MP4,2024-02-06 12:00:39,conversation,0.0,359.0,2024-02-06 12:00:36.664653966,2024-02-06 12:06:35.635218947
OutSense-036GX100233.MP4,2024-02-06 12:00:39,conversation,410.0,439.0,2024-02-06 12:07:26.631037371,2024-02-06 12:07:55.628659611
OutSense-036GX100233.MP4,2024-02-06 12:00:39,conversation,460.0,479.0,2024-02-06 12:08:16.626937786,2024-02-06 12:08:35.625379944
OutSense-036GX100233.MP4,2024-02-06 12:00:39,conversation,484.0,708.0,2024-02-06 12:08:40.624969985,2024-02-06 12:12:24.606603845
OutSense-036GX100233.MP4,2024-02-06 12:00:39,self_propulsion,384.0,406.0,2024-02-06 12:07:00.633169155,2024-02-06 12:07:22.631365337
OutSense-036GX100233.MP4,2024-02-06 12:00:39,self_propulsion,441.0,455.0,2024-02-06 12:07:57.628495628,2024-02-06 12:08:11.627347744
OutSense-036GX100233.MP4,2024-02-06 12:00:39,sit_to_wheelchair,359.0,384.0,2024-02-06 12:06:35.635218947,2024-02-06 12:07:00.633169155
OutSense-036GX100233.MP4,2024-02-06 12:00:39,sit_to_wheelchair,479.0,483.0,2024-02-06 12:08:35.625379944,2024-02-06 12:08:39.625051977
OutSense-036GX100233.MP4,2024-02-06 12:00:39,bending,456.0,459.0,2024-02-06 12:08:12.627265753,2024-02-06 12:08:15.627019778
OutSense-036GX110233.MP4,2024-02-06 12:12:27,conversation,0.0,708.0,2024-02-06 12:12:24.606603845,2024-02-06 12:24:12.548553725
OutSense-036GX120233.MP4,2024-02-06 12:24:17,conversation,0.0,535.0,2024-02-06 12:24:14.548389742,2024-02-06 12:33:09.504524185
OutSense-036GX120233.MP4,2024-02-06 12:24:17,conversation,683.0,708.0,2024-02-06 12:35:37.492389414,2024-02-06 12:36:02.490339621
OutSense-036GX120233.MP4,2024-02-06 12:24:17,arm_raises,545.0,600.0,2024-02-06 12:33:19.503704268,2024-02-06 12:34:14.499194724
OutSense-036GX120233.MP4,2024-02-06 12:24:17,self_propulsion,607.0,626.0,2024-02-06 12:34:21.498620783,2024-02-06 12:34:40.497062940
OutSense-036GX120233.MP4,2024-02-06 12:24:17,self_propulsion,665.0,676.0,2024-02-06 12:35:19.493865264,2024-02-06 12:35:30.492963356
OutSense-036GX120233.MP4,2024-02-06 12:24:17,wheelchair_to_bed,641.0,644.0,2024-02-06 12:34:55.495833065,2024-02-06 12:34:58.495587090
OutSense-036GX120233.MP4,2024-02-06 12:24:17,sit_bed_to_wheelchair,655.0,662.0,2024-02-06 12:35:09.494685181,2024-02-06 12:35:16.494111239
OutSense-036GX120233.MP4,2024-02-06 12:24:17,pressure_relief,627.0,629.0,2024-02-06 12:34:41.496980949,2024-02-06 12:34:43.496816966
OutSense-036GX120233.MP4,2024-02-06 12:24:17,pressure_relief,677.0,683.0,2024-02-06 12:35:31.492881365,2024-02-06 12:35:37.492389414
OutSense-036GX130233.MP4,2024-02-06 12:36:05,conversation,0.0,156.0,2024-02-06 12:36:02.490339621,2024-02-06 12:38:38.477548917
OutSense-036GX130233.MP4,2024-02-06 12:36:05,conversation,320.0,404.0,2024-02-06 12:41:22.464102279,2024-02-06 12:42:46.457214976
OutSense-036GX130233.MP4,2024-02-06 12:36:05,conversation,503.0,520.0,2024-02-06 12:44:25.449097799,2024-02-06 12:44:42.447703940
OutSense-036GX130233.MP4,2024-02-06 12:36:05,sitting_wheelchair,442.0,502.0,2024-02-06 12:43:24.454099292,2024-02-06 12:44:24.449179790
OutSense-036GX130233.MP4,2024-02-06 12:36:05,self_propulsion,174.0,197.0,2024-02-06 12:38:56.476073066,2024-02-06 12:39:19.474187257
OutSense-036GX130233.MP4,2024-02-06 12:36:05,self_propulsion,278.0,287.0,2024-02-06 12:40:40.467545930,2024-02-06 12:40:49.466808005
OutSense-036GX130233.MP4,2024-02-06 12:36:05,self_propulsion,296.0,307.0,2024-02-06 12:40:58.466070079,2024-02-06 12:41:09.465168171
OutSense-036GX130233.MP4,2024-02-06 12:36:05,self_propulsion,423.0,438.0,2024-02-06 12:43:05.455657134,2024-02-06 12:43:20.454427259
OutSense-036GX130233.MP4,2024-02-06 12:36:05,self_propulsion,521.0,708.0,2024-02-06 12:44:43.447621948,2024-02-06 12:47:50.432289501
OutSense-036GX130233.MP4,2024-02-06 12:36:05,wheelchair_to_chair,205.0,210.0,2024-02-06 12:39:27.473531324,2024-02-06 12:39:32.473121365
OutSense-036GX130233.MP4,2024-02-06 12:36:05,chair_to_wheelchair,262.0,277.0,2024-02-06 12:40:24.468857797,2024-02-06 12:40:39.467627922
OutSense-036GX130233.MP4,2024-02-06 12:36:05,bending,160.0,163.0,2024-02-06 12:38:42.477220950,2024-02-06 12:38:45.476974975
OutSense-036GX130233.MP4,2024-02-06 12:36:05,manipulating,164.0,173.0,2024-02-06 12:38:46.476892984,2024-02-06 12:38:55.476155058
OutSense-036GX140233.MP4,2024-02-06 12:47:53,conversation,35.0,54.0,2024-02-06 12:48:25.429419792,2024-02-06 12:48:44.427861949
OutSense-036GX140233.MP4,2024-02-06 12:47:53,using_computer,55.0,134.0,2024-02-06 12:48:45.427779958,2024-02-06 12:50:04.421302614
OutSense-036GX140233.MP4,2024-02-06 12:47:53,using_computer,184.0,220.0,2024-02-06 12:50:54.417203029,2024-02-06 12:51:30.414251328
OutSense-036GX140233.MP4,2024-02-06 12:47:53,assisted_propulsion,348.0,412.0,2024-02-06 12:53:38.403756391,2024-02-06 12:54:42.398508922
OutSense-036GX140233.MP4,2024-02-06 12:47:53,assisted_propulsion,430.0,493.0,2024-02-06 12:55:00.397033072,2024-02-06 12:56:03.391867595
OutSense-036GX140233.MP4,2024-02-06 12:47:53,self_propulsion,0.0,13.0,2024-02-06 12:47:50.432289501,2024-02-06 12:48:03.431223609
OutSense-036GX140233.MP4,2024-02-06 12:47:53,self_propulsion,20.0,27.0,2024-02-06 12:48:10.430649667,2024-02-06 12:48:17.430075725
OutSense-036GX140233.MP4,2024-02-06 12:47:53,self_propulsion,517.0,549.0,2024-02-06 12:56:27.389899794,2024-02-06 12:56:59.387276060
OutSense-036GX140233.MP4,2024-02-06 12:47:53,self_propulsion,626.0,647.0,2024-02-06 12:58:16.380962700,2024-02-06 12:58:37.379240874
OutSense-036GX140233.MP4,2024-02-06 12:47:53,using_phone,148.0,178.0,2024-02-06 12:50:18.420154730,2024-02-06 12:50:48.417694979
OutSense-036GX140233.MP4,2024-02-06 12:47:53,using_phone,230.0,325.0,2024-02-06 12:51:40.413431411,2024-02-06 12:53:15.405642200
OutSense-036GX140233.MP4,2024-02-06 12:47:53,using_phone,348.0,412.0,2024-02-06 12:53:38.403756391,2024-02-06 12:54:42.398508922
OutSense-036GX140233.MP4,2024-02-06 12:47:53,using_phone,430.0,493.0,2024-02-06 12:55:00.397033072,2024-02-06 12:56:03.391867595
OutSense-036GX140233.MP4,2024-02-06 12:47:53,washing_hands,550.0,595.0,2024-02-06 12:57:00.387194068,2024-02-06 12:57:45.383504442
OutSense-036GX140233.MP4,2024-02-06 12:47:53,put_on_clothes,671.0,708.0,2024-02-06 12:59:01.377273073,2024-02-06 12:59:38.374239381
OutSense-036GX150233.MP4,2024-02-06 12:59:43,put_on_clothes,0.0,17.0,2024-02-06 12:59:40.374075397,2024-02-06 12:59:57.372681538
OutSense-036GX150233.MP4,2024-02-06 12:59:43,take_off_clothes,30.0,70.0,2024-02-06 13:00:10.371615646,2024-02-06 13:00:50.368335979
OutSense-036GX150233.MP4,2024-02-06 12:59:43,pressure_relief,82.0,85.0,2024-02-06 13:01:02.367352078,2024-02-06 13:01:05.367106103
OutSense-036GX150233.MP4,2024-02-06 12:59:43,pressure_relief,102.0,125.0,2024-02-06 13:01:22.365712244,2024-02-06 13:01:45.363826435
OutSense-036GX150233.MP4,2024-02-06 12:59:43,self_propulsion,162.0,216.0,2024-02-06 13:02:22.360792743,2024-02-06 13:03:16.356365191
OutSense-036GX150233.MP4,2024-02-06 12:59:43,self_propulsion,241.0,250.0,2024-02-06 13:03:41.354315399,2024-02-06 13:03:50.353577473
OutSense-036GX150233.MP4,2024-02-06 12:59:43,self_propulsion,290.0,301.0,2024-02-06 13:04:30.350297806,2024-02-06 13:04:41.349395897
OutSense-036GX150233.MP4,2024-02-06 12:59:43,self_propulsion,336.0,354.0,2024-02-06 13:05:16.346526188,2024-02-06 13:05:34.345050337
OutSense-036GX150233.MP4,2024-02-06 12:59:43,conversation,126.0,161.0,2024-02-06 13:01:46.363744444,2024-02-06 13:02:21.360874734
OutSense-036GX150233.MP4,2024-02-06 12:59:43,conversation,355.0,362.0,2024-02-06 13:05:35.344968345,2024-02-06 13:05:42.344394403
OutSense-036GX150233.MP4,2024-02-06 12:59:43,conversation,383.0,415.0,2024-02-06 13:06:03.342672578,2024-02-06 13:06:35.340048844
OutSense-036GX150233.MP4,2024-02-06 12:59:43,conversation,544.0,637.0,2024-02-06 13:08:44.329471915,2024-02-06 13:10:17.321846687
OutSense-036GX150233.MP4,2024-02-06 12:59:43,drinking,421.0,427.0,2024-02-06 13:06:41.339556893,2024-02-06 13:06:47.339064943
OutSense-036GX150233.MP4,2024-02-06 12:59:43,drinking,485.0,492.0,2024-02-06 13:07:45.334309425,2024-02-06 13:07:52.333735483
OutSense-036GX150233.MP4,2024-02-06 12:59:43,eating,638.0,708.0,2024-02-06 13:10:18.321764696,2024-02-06 13:11:28.316025277
OutSense-036GX150233.MP4,2024-02-06 12:59:43,sitting_wheelchair,428.0,484.0,2024-02-06 13:06:48.338982952,2024-02-06 13:07:44.334391417
OutSense-036GX150233.MP4,2024-02-06 12:59:43,sitting_wheelchair,492.0,522.0,2024-02-06 13:07:52.333735483,2024-02-06 13:08:22.331275732
OutSense-036GX150233.MP4,2024-02-06 12:59:43,sitting_wheelchair,526.0,543.0,2024-02-06 13:08:26.330947765,2024-02-06 13:08:43.329553907
OutSense-036GX160233.MP4,2024-02-06 13:11:31,eating,0.0,708.0,2024-02-06 13:11:28.316025277,2024-02-06 13:23:16.257975157
OutSense-036GX160233.MP4,2024-02-06 13:11:31,conversation,27.0,708.0,2024-02-06 13:11:55.313811501,2024-02-06 13:23:16.257975157
OutSense-036GX160233.MP4,2024-02-06 13:11:31,drinking,606.0,612.0,2024-02-06 13:21:34.266338309,2024-02-06 13:21:40.265846359
OutSense-036GX170233.MP4,2024-02-06 13:23:19,drinking,77.0,84.0,2024-02-06 13:24:33.251661796,2024-02-06 13:24:40.251087854
OutSense-036GX170233.MP4,2024-02-06 13:23:19,conversation,0.0,76.0,2024-02-06 13:23:16.257975157,2024-02-06 13:24:32.251743788
OutSense-036GX170233.MP4,2024-02-06 13:23:19,conversation,85.0,91.0,2024-02-06 13:24:41.251005862,2024-02-06 13:24:47.250513912
OutSense-036GX170233.MP4,2024-02-06 13:23:19,conversation,294.0,321.0,2024-02-06 13:28:10.233869598,2024-02-06 13:28:37.231655822
OutSense-036GX170233.MP4,2024-02-06 13:23:19,self_propulsion,98.0,105.0,2024-02-06 13:24:54.249939970,2024-02-06 13:25:01.249366028
OutSense-036GX170233.MP4,2024-02-06 13:23:19,self_propulsion,138.0,238.0,2024-02-06 13:25:34.246660303,2024-02-06 13:27:14.238461133
OutSense-036GX170233.MP4,2024-02-06 13:23:19,self_propulsion,322.0,354.0,2024-02-06 13:28:38.231573831,2024-02-06 13:29:10.228950096
OutSense-036GX170233.MP4,2024-02-06 13:23:19,sitting_wheelchair,239.0,293.0,2024-02-06 13:27:15.238379141,2024-02-06 13:28:09.233951590
OutSense-036GX170233.MP4,2024-02-06 13:23:19,arm_sleeve,379.0,395.0,2024-02-06 13:29:35.226900304,2024-02-06 13:29:51.225588437
OutSense-036GX180233.MP4,2024-02-06 13:35:09,conversation,0.0,708.0,2024-02-06 13:35:06.199761053,2024-02-06 13:46:54.141710932
OutSense-036GX190233.MP4,2024-02-06 13:46:57,conversation,0.0,44.0,2024-02-06 13:46:54.141710932,2024-02-06 13:47:38.138103298
OutSense-036GX190233.MP4,2024-02-06 13:46:57,conversation,72.0,103.0,2024-02-06 13:48:06.135807530,2024-02-06 13:48:37.133265788
OutSense-036GX190233.MP4,2024-02-06 13:46:57,conversation,133.0,142.0,2024-02-06 13:49:07.130806037,2024-02-06 13:49:16.130068112
OutSense-036GX190233.MP4,2024-02-06 13:46:57,conversation,149.0,193.0,2024-02-06 13:49:23.129494170,2024-02-06 13:50:07.125886535
OutSense-036GX190233.MP4,2024-02-06 13:46:57,conversation,332.0,344.0,2024-02-06 13:52:26.114489690,2024-02-06 13:52:38.113505789
OutSense-036GX190233.MP4,2024-02-06 13:46:57,sitting_wheelchair,55.0,71.0,2024-02-06 13:47:49.137201389,2024-02-06 13:48:05.135889522
OutSense-036GX190233.MP4,2024-02-06 13:46:57,self_propulsion,105.0,130.0,2024-02-06 13:48:39.133101804,2024-02-06 13:49:04.131052012
OutSense-036GX190233.MP4,2024-02-06 13:46:57,self_propulsion,143.0,145.0,2024-02-06 13:49:17.129986120,2024-02-06 13:49:19.129822137
OutSense-036GX190233.MP4,2024-02-06 13:46:57,self_propulsion,195.0,200.0,2024-02-06 13:50:09.125722552,2024-02-06 13:50:14.125312593
OutSense-036GX190233.MP4,2024-02-06 13:46:57,self_propulsion,253.0,330.0,2024-02-06 13:51:07.120967033,2024-02-06 13:52:24.114653673
OutSense-036GX190233.MP4,2024-02-06 13:46:57,self_propulsion,345.0,378.0,2024-02-06 13:52:39.113423798,2024-02-06 13:53:12.110718072
OutSense-036GX190233.MP4,2024-02-06 13:46:57,put_on_clothes,218.0,252.0,2024-02-06 13:50:32.123836743,2024-02-06 13:51:06.121049025
OutSense-036GX190233.MP4,2024-02-06 13:46:57,toilet_routine,379.0,708.0,2024-02-06 13:53:13.110636080,2024-02-06 13:58:42.083660812
OutSense-036GX200233.MP4,2024-02-06 13:58:46,toilet_routine,0.0,210.0,2024-02-06 13:58:43.083578820,2024-02-06 14:02:13.066360564
OutSense-036GX200233.MP4,2024-02-06 13:58:46,self_propulsion,211.0,336.0,2024-02-06 14:02:14.066278573,2024-02-06 14:04:19.056029611
OutSense-036GX200233.MP4,2024-02-06 13:58:46,wheelchair_to_car,363.0,412.0,2024-02-06 14:04:46.053815835,2024-02-06 14:05:35.049798242
OutSense-036GX020234.MP4,2024-02-07 10:22:04,dark,0.0,1455.0,2024-02-07 10:21:55.065552360,2024-02-07 10:46:09.946254444
OutSense-036GX030234.MP4,2024-02-07 10:46:21,dark,0.0,1604.0,2024-02-07 10:46:11.946090460,2024-02-07 11:12:55.814575781
OutSense-036GX040234.MP4,2024-02-07 11:13:06,dark,0.0,984.0,2024-02-07 11:12:56.814493789,2024-02-07 11:29:20.733813961
OutSense-036GX050234.MP4,2024-02-07 11:29:29,dark,0.0,1604.0,2024-02-07 11:29:19.733895953,2024-02-07 11:56:03.602381273
OutSense-036GX060234.MP4,2024-02-07 11:56:13,dark,0.0,1604.0,2024-02-07 11:56:03.602381273,2024-02-07 12:22:47.470866594
OutSense-036GX070234.MP4,2024-02-07 12:22:58,cycling,766.0,776.0,2024-02-07 12:35:34.407978963,2024-02-07 12:35:44.407159046
OutSense-036GX070234.MP4,2024-02-07 12:22:58,cycling,804.0,807.0,2024-02-07 12:36:12.404863279,2024-02-07 12:36:15.404617304
OutSense-036GX070234.MP4,2024-02-07 12:22:58,cycling,828.0,918.0,2024-02-07 12:36:36.402895478,2024-02-07 12:38:06.395516226
OutSense-036GX070234.MP4,2024-02-07 12:22:58,dark,0.0,440.0,2024-02-07 12:22:48.470784603,2024-02-07 12:30:08.434708256
OutSense-036GX080234.MP4,2024-02-07 12:38:15,cycling,0.0,694.0,2024-02-07 12:38:05.395598217,2024-02-07 12:49:39.338695981
OutSense-036GX090234.MP4,2024-02-07 12:50:05,cycling,5.0,708.0,2024-02-07 12:50:00.336974155,2024-02-07 13:01:43.279333993
OutSense-036GX100234.MP4,2024-02-07 13:01:53,cycling,0.0,36.0,2024-02-07 13:01:43.279333993,2024-02-07 13:02:19.276382292
OutSense-036GX100234.MP4,2024-02-07 13:01:53,cycling,48.0,376.0,2024-02-07 13:02:31.275398392,2024-02-07 13:07:59.248505116
OutSense-036GX100234.MP4,2024-02-07 13:01:53,cycling,396.0,708.0,2024-02-07 13:08:19.246865282,2024-02-07 13:13:31.221283873
OutSense-036GX110234.MP4,2024-02-07 13:13:41,cycling,0.0,178.0,2024-02-07 13:13:31.221283873,2024-02-07 13:16:29.206689351
OutSense-036GX110234.MP4,2024-02-07 13:13:41,self_propulsion,298.0,328.0,2024-02-07 13:18:29.196850348,2024-02-07 13:18:59.194390597
OutSense-036GX110234.MP4,2024-02-07 13:13:41,conversation,351.0,470.0,2024-02-07 13:19:22.192504788,2024-02-07 13:21:21.182747776
OutSense-036GX110234.MP4,2024-02-07 13:13:41,conversation,574.0,587.0,2024-02-07 13:23:05.174220640,2024-02-07 13:23:18.173154748
OutSense-036GX110234.MP4,2024-02-07 13:13:41,take_off_clothes,474.0,495.0,2024-02-07 13:21:25.182419809,2024-02-07 13:21:46.180697984
OutSense-036GX110234.MP4,2024-02-07 13:13:41,bending,189.0,202.0,2024-02-07 13:16:40.205787442,2024-02-07 13:16:53.204721550
OutSense-036GX110234.MP4,2024-02-07 13:13:41,manipulating,237.0,267.0,2024-02-07 13:17:28.201851841,2024-02-07 13:17:58.199392090
OutSense-036GX120234.MP4,2024-02-07 13:25:31,eating,47.0,585.0,2024-02-07 13:26:08.159216159,2024-02-07 13:35:06.115104627
OutSense-036GX120234.MP4,2024-02-07 13:25:31,eating,673.0,708.0,2024-02-07 13:36:34.107889358,2024-02-07 13:37:09.105019649
OutSense-036GX120234.MP4,2024-02-07 13:25:31,drinking,588.0,595.0,2024-02-07 13:35:09.114858652,2024-02-07 13:35:16.114284710
OutSense-036GX130234.MP4,2024-02-07 13:37:19,eating,0.0,708.0,2024-02-07 13:37:09.105019649,2024-02-07 13:48:57.046969528
OutSense-036GX140234.MP4,2024-02-07 13:49:07,eating,0.0,318.0,2024-02-07 13:48:57.046969528,2024-02-07 13:54:15.020896169
OutSense-036GX140234.MP4,2024-02-07 13:49:07,drinking,519.0,527.0,2024-02-07 13:57:36.004415838,2024-02-07 13:57:44.003759905
OutSense-036GX140234.MP4,2024-02-07 13:49:07,wearing_glasses,553.0,555.0,2024-02-07 13:58:10.001628121,2024-02-07 13:58:12.001464137
OutSense-036GX140234.MP4,2024-02-07 13:49:07,wearing_glasses,689.0,692.0,2024-02-07 14:00:25.990477250,2024-02-07 14:00:28.990231275
OutSense-036GX140234.MP4,2024-02-07 13:49:07,reading,556.0,658.0,2024-02-07 13:58:13.001382146,2024-02-07 13:59:54.993018993
OutSense-036GX140234.MP4,2024-02-07 13:49:07,reading,696.0,708.0,2024-02-07 14:00:32.989903308,2024-02-07 14:00:44.988919408
OutSense-036GX140234.MP4,2024-02-07 13:49:07,conversation,662.0,686.0,2024-02-07 13:59:58.992691026,2024-02-07 14:00:22.990723225
OutSense-036GX150234.MP4,2024-02-07 14:00:57,reading_newspaper,0.0,708.0,2024-02-07 14:00:46.988755425,2024-02-07 14:12:34.930705304
OutSense-036GX160234.MP4,2024-02-07 14:12:45,reading_newspaper,0.0,708.0,2024-02-07 14:12:34.930705304,2024-02-07 14:24:22.872655184
OutSense-036GX170234.MP4,2024-02-07 14:24:33,reading_newspaper,0.0,30.0,2024-02-07 14:24:22.872655184,2024-02-07 14:24:52.870195433
OutSense-036GX170234.MP4,2024-02-07 14:24:33,reading_newspaper,95.0,205.0,2024-02-07 14:25:57.864865973,2024-02-07 14:27:47.855846886
OutSense-036GX170234.MP4,2024-02-07 14:24:33,reading_newspaper,325.0,620.0,2024-02-07 14:29:47.846007883,2024-02-07 14:34:42.821820333
OutSense-036GX170234.MP4,2024-02-07 14:24:33,drinking,35.0,41.0,2024-02-07 14:24:57.869785475,2024-02-07 14:25:03.869293525
OutSense-036GX170234.MP4,2024-02-07 14:24:33,drinking,639.0,648.0,2024-02-07 14:35:01.820262491,2024-02-07 14:35:10.819524565
